CustomerID,Age,Gender,Location,JoinDate,TenureMonths,ContractType,PaymentMethod,MonthlyCharge,TotalCharges,DataUsageGB,CallMinutes,SupportTickets,HasInternet,HasPhone,TechSupport,Streaming,Churn
CUST00422,39.0,Male,Bangalore,2020-01-18 14:00:00,3,Month-to-Month,Bank Transfer,68.57,187.86,0.4,266,1,No,Yes,No,Yes,1
CUST01018,38.0,Male,Bangalore,2020-02-12 10:00:00,15,Month-to-Month,Digital Wallet,68.86,1011.08,4.6,216,0,Yes,Yes,Yes,Yes,0
CUST02706,43.0,Male,Bangalore,2020-04-22 18:00:00,34,Two Year,Credit Card,62.56,1835.49,38.5,90,0,Yes,Yes,Yes,Yes,0
CUST03372,59.0,Female,Delhi,2020-05-20 12:00:00,32,One Year,Credit Card,60.06,2099.22,6.3,155,0,Yes,Yes,Yes,No,0
CUST01212,33.0,Male,Bangalore,2020-02-20 12:00:00,10,Month-to-Month,Cash,90.8,815.04,3.5,266,2,No,Yes,Yes,No,1
CUST03711,26.0,Female,Chennai,2020-06-03 15:00:00,16,Month-to-Month,Digital Wallet,,898.64,9.1,266,2,No,Yes,Yes,Yes,0
CUST00798,42.0,Female,Delhi,2020-02-03 06:00:00,22,Month-to-Month,Credit Card,20.0,500.65,8.3,449,1,Yes,Yes,Yes,Yes,1
CUST03567,54.0,Female,Delhi,2020-05-28 15:00:00,34,Month-to-Month,Bank Transfer,60.2,2200.76,5.2,97,1,Yes,Yes,No,Yes,1
CUST02714,46.0,Female,Mumbai,2020-04-23 02:00:00,4,One Year,Bank Transfer,49.14,168.14,2.3,407,3,Yes,Yes,Yes,No,0
CUST00414,45.0,Female,Mumbai,2020-01-18 06:00:00,2,Two Year,Digital Wallet,50.85,109.19,22.5,310,0,Yes,Yes,Yes,Yes,0
CUST02302,37.0,Male,Chennai,2020-04-05 22:00:00,69,Month-to-Month,Credit Card,20.0,1573.82,11.9,340,1,Yes,Yes,No,No,0
CUST04732,29.0,Female,Hyderabad,2020-07-16 04:00:00,25,One Year,Bank Transfer,56.3,1592.94,9.0,179,0,Yes,Yes,No,Yes,0
CUST03994,18.0,Male,Delhi,2020-06-15 10:00:00,6,One Year,Bank Transfer,93.37,607.59,5.6,85,0,Yes,Yes,No,Yes,0
CUST00624,61.0,Male,Chennai,2020-01-27 00:00:00,72,Month-to-Month,Cash,70.64,5398.97,24.5,253,2,Yes,Yes,Yes,No,0
CUST01615,80.0,Female,Hyderabad,2020-03-08 07:00:00,6,Two Year,Cash,84.4,569.32,11.0,305,1,No,Yes,No,No,0
CUST00764,55.0,Male,Mumbai,2020-02-01 20:00:00,4,Month-to-Month,Bank Transfer,25.33,86.82,4.2,303,1,Yes,Yes,No,Yes,0
CUST02680,50.0,Male,Delhi,2020-04-21 16:00:00,15,Month-to-Month,Digital Wallet,99.14,1615.93,3.0,137,1,Yes,Yes,Yes,No,0
CUST04374,53.0,Female,Chennai,2020-07-01 06:00:00,7,Month-to-Month,Bank Transfer,104.14,732.84,0.4,385,3,Yes,Yes,Yes,Yes,1
CUST03529,29.0,Female,Mumbai,2020-05-27 01:00:00,72,Month-to-Month,Cash,42.45,3226.55,20.2,41,1,Yes,Yes,No,No,0
CUST00811,36.0,Male,Chennai,2020-02-03 19:00:00,22,Two Year,Bank Transfer,91.89,2201.0,38.6,406,2,Yes,Yes,No,Yes,0
CUST00100,25.0,Male,Mumbai,2020-01-05 04:00:00,27,One Year,Bank Transfer,64.16,1857.36,13.0,206,0,No,Yes,No,No,0
CUST02822,41.0,Female,Delhi,2020-04-27 14:00:00,5,Two Year,Credit Card,76.82,398.33,11.6,257,0,Yes,Yes,No,No,0
CUST00653,28.0,Male,Delhi,2020-01-28 05:00:00,9,Month-to-Month,Bank Transfer,33.76,273.83,,223,0,No,Yes,No,No,1
CUST00859,49.0,Female,Chennai,2020-02-05 19:00:00,8,Month-to-Month,Bank Transfer,48.74,365.08,21.1,303,2,Yes,Yes,No,Yes,1
CUST01612,52.0,Female,Delhi,2020-03-08 04:00:00,13,Month-to-Month,Digital Wallet,25.8,349.78,6.3,155,1,Yes,Yes,No,Yes,1
CUST00763,40.0,Male,Delhi,2020-02-01 19:00:00,72,One Year,Bank Transfer,62.84,4224.76,19.0,287,0,Yes,Yes,No,Yes,0
CUST00333,33.0,Female,Delhi,2020-01-14 21:00:00,10,One Year,Cash,110.3,1246.67,22.8,176,2,No,Yes,Yes,Yes,1
CUST01629,52.0,Male,Delhi,2020-03-08 21:00:00,24,Month-to-Month,Digital Wallet,47.25,1116.41,5.6,366,2,Yes,Yes,Yes,Yes,0
CUST04656,,Female,Delhi,2020-07-13 00:00:00,17,Two Year,Digital Wallet,89.41,1463.94,0.2,326,2,Yes,Yes,Yes,No,0
CUST04339,38.0,Female,Bangalore,2020-06-29 19:00:00,59,Month-to-Month,Bank Transfer,48.32,2931.55,21.7,382,2,Yes,Yes,No,Yes,1
CUST00227,29.0,Female,Delhi,2020-01-10 11:00:00,15,Month-to-Month,Digital Wallet,110.02,1633.33,0.7,163,2,No,Yes,No,Yes,1
CUST01945,37.0,Male,Chennai,2020-03-22 01:00:00,27,Month-to-Month,Credit Card,100.13,2748.8,12.7,404,0,Yes,Yes,Yes,No,0
CUST01351,20.0,Male,Bangalore,2020-02-26 07:00:00,17,Month-to-Month,Bank Transfer,76.23,1366.85,29.7,362,1,Yes,Yes,Yes,No,0
CUST04340,53.0,Male,Bangalore,2020-06-29 20:00:00,7,One Year,Cash,73.54,590.47,1.4,445,1,Yes,Yes,No,Yes,0
CUST02696,,Male,Hyderabad,2020-04-22 08:00:00,9,Month-to-Month,Digital Wallet,71.93,574.38,0.8,410,1,No,Yes,Yes,No,0
CUST00765,33.0,Female,Bangalore,2020-02-01 21:00:00,7,Month-to-Month,Bank Transfer,72.66,563.52,14.5,346,1,Yes,Yes,No,Yes,0
CUST01973,44.0,Female,Chennai,2020-03-23 05:00:00,6,Two Year,Credit Card,68.54,433.43,22.6,411,1,Yes,Yes,Yes,Yes,0
CUST04074,36.0,Male,Chennai,2020-06-18 18:00:00,4,Month-to-Month,Credit Card,83.18,303.89,1.7,224,1,Yes,Yes,No,Yes,0
CUST04586,54.0,Male,Bangalore,2020-07-10 02:00:00,21,Month-to-Month,Digital Wallet,48.69,943.84,0.5,218,0,Yes,Yes,No,Yes,1
CUST04265,47.0,Male,Delhi,2020-06-26 17:00:00,20,Month-to-Month,Bank Transfer,61.98,1147.12,4.3,232,1,Yes,Yes,Yes,Yes,0
CUST04785,38.0,Female,Delhi,2020-07-18 09:00:00,23,One Year,Bank Transfer,100.22,2211.95,3.9,227,1,Yes,Yes,No,No,0
CUST03313,29.0,Male,Delhi,2020-05-18 01:00:00,3,Month-to-Month,Digital Wallet,31.64,82.42,0.6,482,2,Yes,Yes,Yes,Yes,1
CUST03292,57.0,Male,Chennai,2020-05-17 04:00:00,12,Month-to-Month,Cash,65.05,669.24,6.5,349,2,Yes,Yes,No,Yes,0
CUST04255,54.0,Female,Delhi,2020-06-26 07:00:00,20,Month-to-Month,Credit Card,,970.54,21.6,142,0,Yes,Yes,No,No,0
CUST04122,53.0,Male,Delhi,2020-06-20 18:00:00,1,Month-to-Month,Bank Transfer,115.75,103.35,6.4,166,0,Yes,Yes,Yes,Yes,1
CUST01231,25.0,Male,Bangalore,2020-02-21 07:00:00,23,One Year,Cash,76.77,1784.25,15.4,393,2,No,Yes,No,Yes,0
CUST03625,30.0,Male,Bangalore,2020-05-31 01:00:00,6,Two Year,Cash,76.0,487.99,4.1,413,0,Yes,Yes,Yes,No,0
CUST03210,56.0,Female,Delhi,2020-05-13 18:00:00,20,Month-to-Month,Cash,83.48,1670.24,2.8,350,1,Yes,Yes,Yes,Yes,0
CUST02622,43.0,Female,Hyderabad,2020-04-19 06:00:00,6,One Year,Bank Transfer,89.3,557.32,1.7,185,0,Yes,Yes,Yes,No,0
CUST04196,55.0,Female,Delhi,2020-06-23 20:00:00,28,Month-to-Month,Credit Card,20.0,588.18,14.8,33,2,No,Yes,No,Yes,0
CUST00373,53.0,Male,Chennai,2020-01-16 13:00:00,1,Two Year,Cash,79.71,83.17,2.9,307,1,No,Yes,Yes,Yes,0
CUST03158,57.0,Female,Hyderabad,2020-05-11 14:00:00,11,Month-to-Month,Cash,23.21,241.2,11.3,324,0,No,Yes,No,Yes,0
CUST03299,55.0,Male,Delhi,2020-05-17 11:00:00,72,Month-to-Month,Bank Transfer,73.68,5388.09,5.7,174,1,Yes,Yes,No,Yes,0
CUST04784,75.0,Female,Delhi,2020-07-18 08:00:00,22,Two Year,Credit Card,40.42,892.25,,252,1,Yes,Yes,No,Yes,1
CUST02787,26.0,Female,Mumbai,2020-04-26 03:00:00,56,One Year,Digital Wallet,35.02,2029.03,3.8,182,2,No,Yes,No,Yes,0
CUST00033,29.0,Male,Delhi,2020-01-02 09:00:00,14,Month-to-Month,Cash,79.5,1234.29,0.5,130,1,Yes,Yes,Yes,No,0
CUST04576,27.0,Female,Mumbai,2020-07-09 16:00:00,71,Two Year,Credit Card,71.77,5795.81,6.4,172,3,Yes,Yes,Yes,No,0
CUST02312,44.0,Male,Bangalore,2020-04-06 08:00:00,10,Two Year,Cash,29.86,290.34,1.2,304,0,Yes,Yes,No,No,0
CUST02407,51.0,Male,Delhi,2020-04-10 07:00:00,5,Month-to-Month,Digital Wallet,27.67,146.84,10.3,423,1,Yes,Yes,No,Yes,0
CUST00926,35.0,Male,Hyderabad,2020-02-08 14:00:00,1,Two Year,Credit Card,59.46,61.73,3.5,178,0,Yes,Yes,No,Yes,0
CUST02138,27.0,Female,Bangalore,2020-03-30 02:00:00,28,Month-to-Month,Cash,37.93,1032.73,1.2,178,1,Yes,Yes,No,No,0
CUST01773,44.0,Female,Bangalore,2020-03-14 21:00:00,19,One Year,Credit Card,138.55,2846.79,1.1,522,0,No,Yes,Yes,No,0
CUST02699,57.0,Female,Bangalore,2020-04-22 11:00:00,26,Two Year,Cash,46.71,1344.59,12.5,237,0,Yes,No,No,Yes,0
CUST01551,39.0,Male,Hyderabad,2020-03-05 15:00:00,6,One Year,Credit Card,80.39,544.38,0.2,301,2,Yes,Yes,No,Yes,0
CUST01305,31.0,Female,Delhi,2020-02-24 09:00:00,72,Month-to-Month,Cash,95.41,7728.85,10.7,345,2,Yes,Yes,Yes,Yes,0
CUST02072,43.0,Male,Bangalore,2020-03-27 08:00:00,5,Month-to-Month,Cash,27.63,129.4,0.9,321,1,Yes,Yes,Yes,Yes,0
CUST02725,,Male,Delhi,2020-04-23 13:00:00,34,Month-to-Month,Bank Transfer,89.58,2695.73,1.7,423,1,Yes,Yes,No,No,1
CUST02422,39.0,Female,Bangalore,2020-04-10 22:00:00,1,Month-to-Month,Cash,20.0,18.26,12.5,535,2,No,Yes,No,No,1
CUST03661,,Male,Chennai,2020-06-01 13:00:00,22,Two Year,Cash,80.26,2001.6,12.3,195,0,Yes,Yes,No,No,0
CUST04387,,Male,Bangalore,2020-07-01 19:00:00,45,Month-to-Month,Credit Card,30.99,1498.32,1.2,271,1,Yes,Yes,Yes,Yes,0
CUST04685,49.0,Male,Mumbai,2020-07-14 05:00:00,9,Two Year,Bank Transfer,90.6,878.7,3.9,293,1,Yes,Yes,No,No,1
CUST00810,39.0,Male,Bangalore,2020-02-03 18:00:00,51,Month-to-Month,Credit Card,66.75,3470.0,1.7,542,3,Yes,Yes,No,No,0
CUST01362,43.0,Female,Mumbai,2020-02-26 18:00:00,5,One Year,Bank Transfer,85.76,461.06,19.6,444,3,Yes,Yes,No,Yes,0
CUST00230,33.0,Male,Delhi,2020-01-10 14:00:00,72,Month-to-Month,Bank Transfer,26.23,1843.49,0.3,315,0,Yes,Yes,No,Yes,0
CUST02907,28.0,Male,Hyderabad,2020-05-01 03:00:00,57,One Year,Digital Wallet,42.18,2170.6,4.9,416,1,Yes,Yes,No,Yes,0
CUST03770,54.0,Female,Chennai,2020-06-06 02:00:00,1,Two Year,Cash,69.38,62.1,9.9,285,1,Yes,Yes,Yes,Yes,0
CUST02470,54.0,Female,Hyderabad,2020-04-12 22:00:00,8,Month-to-Month,Credit Card,119.66,1062.23,11.5,372,3,Yes,No,No,Yes,1
CUST00491,59.0,Female,Mumbai,2020-01-21 11:00:00,11,Month-to-Month,Digital Wallet,47.57,534.58,4.2,338,0,Yes,Yes,Yes,No,0
CUST03320,44.0,Female,Mumbai,2020-05-18 08:00:00,42,One Year,Credit Card,52.57,2446.82,36.6,516,0,No,Yes,No,No,0
CUST00996,,Female,Mumbai,2020-02-11 12:00:00,39,Month-to-Month,Bank Transfer,61.5,2040.28,0.0,294,0,No,No,No,Yes,1
CUST00776,33.0,Male,Hyderabad,2020-02-02 08:00:00,27,Month-to-Month,Digital Wallet,95.7,2877.9,4.6,366,1,Yes,Yes,No,Yes,0
CUST04232,34.0,Male,Hyderabad,2020-06-25 08:00:00,25,Two Year,Digital Wallet,59.31,1605.07,8.7,355,1,No,Yes,No,Yes,0
CUST04664,50.0,Male,Mumbai,2020-07-13 08:00:00,27,One Year,Credit Card,20.0,566.71,8.8,166,1,No,Yes,No,No,0
CUST02091,45.0,Female,Delhi,2020-03-28 03:00:00,47,Month-to-Month,Credit Card,96.44,4791.87,27.2,321,1,Yes,Yes,Yes,No,1
CUST01293,52.0,Male,Chennai,2020-02-23 21:00:00,10,One Year,Credit Card,59.53,637.06,1.7,417,1,No,Yes,No,Yes,0
CUST03044,50.0,Male,Delhi,2020-05-06 20:00:00,16,Month-to-Month,Digital Wallet,80.35,1097.45,4.2,251,0,Yes,Yes,No,No,0
CUST04026,32.0,Female,Chennai,2020-06-16 18:00:00,8,Month-to-Month,Cash,31.88,234.63,10.7,117,1,No,Yes,No,Yes,0
CUST04954,45.0,Female,Delhi,2020-07-25 10:00:00,21,Month-to-Month,Cash,64.1,1504.39,6.6,355,1,Yes,Yes,Yes,Yes,0
CUST02771,33.0,Male,Mumbai,2020-04-25 11:00:00,72,Two Year,Digital Wallet,46.17,3220.11,9.4,469,1,Yes,Yes,Yes,Yes,0
CUST00711,40.0,Female,Mumbai,2020-01-30 15:00:00,21,Month-to-Month,Bank Transfer,53.43,1228.13,31.6,260,1,Yes,Yes,No,No,0
CUST00497,39.0,Female,Bangalore,2020-01-21 17:00:00,6,Two Year,Credit Card,78.47,489.2,2.8,254,1,Yes,Yes,No,Yes,0
CUST01831,44.0,Male,Mumbai,2020-03-17 07:00:00,1,Month-to-Month,Bank Transfer,67.15,75.1,33.3,234,1,Yes,No,Yes,Yes,0
CUST02732,48.0,Male,Mumbai,2020-04-23 20:00:00,72,Month-to-Month,Credit Card,78.86,5078.08,5.9,98,1,Yes,Yes,Yes,Yes,1
CUST02220,37.0,Male,Chennai,2020-04-02 12:00:00,10,Two Year,Digital Wallet,53.24,474.19,1.8,303,0,Yes,Yes,Yes,Yes,0
CUST03339,63.0,Female,Chennai,2020-05-19 03:00:00,30,One Year,Bank Transfer,20.0,666.47,15.4,473,1,Yes,No,Yes,No,0
CUST00589,31.0,Female,Bangalore,2020-01-25 13:00:00,35,Month-to-Month,Cash,26.15,780.73,9.8,483,1,Yes,Yes,Yes,No,1
CUST01526,64.0,Male,Hyderabad,2020-03-04 14:00:00,3,Month-to-Month,Credit Card,42.8,144.69,0.4,433,1,Yes,Yes,Yes,Yes,1
CUST04163,19.0,Male,Mumbai,2020-06-22 11:00:00,41,Month-to-Month,Credit Card,27.55,1135.92,,512,0,No,Yes,Yes,Yes,0
CUST02110,35.0,Male,Mumbai,2020-03-28 22:00:00,6,Two Year,Bank Transfer,83.87,513.59,12.7,255,2,Yes,Yes,No,Yes,0
CUST04200,44.0,Male,Chennai,2020-06-24 00:00:00,15,One Year,Cash,63.61,1084.75,11.0,136,0,No,Yes,No,No,0
CUST04546,40.0,Female,Bangalore,2020-07-08 10:00:00,72,Two Year,Digital Wallet,67.8,4225.32,9.3,358,2,No,Yes,No,No,0
CUST03084,39.0,Female,Bangalore,2020-05-08 12:00:00,26,Month-to-Month,Digital Wallet,47.96,1427.1,,305,2,Yes,No,Yes,No,0
CUST02651,60.0,Male,Delhi,2020-04-20 11:00:00,17,Month-to-Month,Credit Card,49.11,879.36,2.9,433,4,No,Yes,Yes,Yes,1
CUST01108,34.0,Male,Delhi,2020-02-16 04:00:00,3,Month-to-Month,Digital Wallet,20.0,53.96,0.5,613,2,Yes,No,Yes,No,0
CUST00149,45.0,Male,Chennai,2020-01-07 05:00:00,11,One Year,Digital Wallet,79.33,908.32,1.1,394,1,Yes,Yes,No,Yes,0
CUST04211,35.0,Male,Chennai,2020-06-24 11:00:00,3,Month-to-Month,Digital Wallet,40.98,123.59,9.2,468,1,Yes,No,Yes,Yes,1
CUST04870,78.0,Male,Chennai,2020-07-21 22:00:00,10,Month-to-Month,Digital Wallet,105.39,974.35,1.1,417,2,Yes,Yes,Yes,Yes,0
CUST03867,61.0,Female,Bangalore,2020-06-10 03:00:00,35,Two Year,Bank Transfer,76.01,2414.67,0.1,202,3,Yes,Yes,Yes,No,0
CUST00012,44.0,Male,Delhi,2020-01-01 12:00:00,18,Two Year,Digital Wallet,112.77,1922.43,,499,1,No,Yes,No,Yes,0
CUST03568,44.0,Female,Hyderabad,2020-05-28 16:00:00,35,Month-to-Month,Digital Wallet,72.73,2591.51,7.6,379,1,Yes,Yes,No,No,1
CUST04348,30.0,Male,Chennai,2020-06-30 04:00:00,8,Month-to-Month,Bank Transfer,137.14,960.3,2.0,350,1,No,Yes,No,No,0
CUST01514,41.0,Male,Chennai,2020-03-04 02:00:00,1,Month-to-Month,Cash,60.51,68.93,2.5,378,0,No,Yes,Yes,Yes,0
CUST01784,42.0,Female,Delhi,2020-03-15 08:00:00,13,Month-to-Month,Cash,71.69,948.03,0.2,37,1,Yes,Yes,No,No,1
CUST03707,58.0,Male,Mumbai,2020-06-03 11:00:00,72,Two Year,Bank Transfer,107.55,7516.52,9.5,151,1,No,Yes,Yes,Yes,0
CUST00731,,Male,Bangalore,2020-01-31 11:00:00,52,One Year,Digital Wallet,105.63,4715.63,4.6,370,2,Yes,Yes,Yes,Yes,0
CUST00751,25.0,Female,Delhi,2020-02-01 07:00:00,4,Two Year,Bank Transfer,63.87,237.01,1.8,351,0,Yes,Yes,No,Yes,0
CUST04937,56.0,Female,Bangalore,2020-07-24 17:00:00,20,Month-to-Month,Digital Wallet,49.24,1049.42,5.5,244,0,No,No,Yes,No,1
CUST01321,48.0,Female,Mumbai,2020-02-25 01:00:00,22,One Year,Credit Card,83.66,1819.89,9.2,336,3,Yes,Yes,No,Yes,0
CUST03989,32.0,Female,Mumbai,2020-06-15 05:00:00,30,Two Year,Digital Wallet,39.33,1282.3,2.6,349,1,Yes,Yes,Yes,Yes,0
CUST01859,45.0,Male,Bangalore,2020-03-18 11:00:00,17,Month-to-Month,Digital Wallet,78.23,1172.91,16.0,528,1,Yes,Yes,Yes,Yes,0
CUST04977,43.0,Female,Mumbai,2020-07-26 09:00:00,1,One Year,Digital Wallet,108.53,105.32,14.6,432,1,Yes,Yes,No,No,0
CUST03885,48.0,Male,Mumbai,2020-06-10 21:00:00,8,One Year,Cash,39.41,279.26,7.2,240,1,No,Yes,Yes,No,0
CUST01126,45.0,Female,Delhi,2020-02-16 22:00:00,50,One Year,Cash,76.89,3627.59,10.7,209,2,Yes,Yes,No,Yes,0
CUST02970,19.0,Male,Bangalore,2020-05-03 18:00:00,13,Month-to-Month,Digital Wallet,52.41,655.08,3.4,340,2,No,No,Yes,No,1
CUST02127,55.0,Male,Delhi,2020-03-29 15:00:00,7,Month-to-Month,Cash,41.79,306.6,3.0,352,2,Yes,No,No,Yes,0
CUST04926,36.0,Male,Mumbai,2020-07-24 06:00:00,13,Two Year,Digital Wallet,43.59,512.01,,324,1,Yes,Yes,No,Yes,0
CUST01210,27.0,Male,Mumbai,2020-02-20 10:00:00,3,Month-to-Month,Digital Wallet,22.99,61.48,1.9,284,1,Yes,Yes,Yes,No,1
CUST02225,57.0,Male,Mumbai,2020-04-02 17:00:00,3,Month-to-Month,Cash,43.67,131.44,8.1,269,1,Yes,Yes,No,Yes,0
CUST01886,32.0,Male,Chennai,2020-03-19 14:00:00,35,Two Year,Bank Transfer,20.0,622.09,,264,1,Yes,Yes,Yes,No,0
CUST02042,35.0,Male,Mumbai,2020-03-26 02:00:00,1,Two Year,Digital Wallet,20.0,19.93,4.8,138,2,Yes,Yes,Yes,Yes,0
CUST00586,36.0,Male,Chennai,2020-01-25 10:00:00,26,Two Year,Bank Transfer,55.73,1324.42,3.5,401,1,Yes,Yes,No,No,0
CUST04640,51.0,Female,Mumbai,2020-07-12 08:00:00,20,Month-to-Month,Credit Card,96.17,1835.56,8.8,275,1,Yes,Yes,Yes,Yes,0
CUST04229,42.0,Male,Chennai,2020-06-25 05:00:00,33,Month-to-Month,Digital Wallet,127.3,3629.88,1.3,487,0,Yes,Yes,No,No,1
CUST04181,35.0,Male,Chennai,2020-06-23 05:00:00,52,Month-to-Month,Bank Transfer,82.06,3940.2,16.1,388,0,Yes,Yes,Yes,Yes,0
CUST02339,34.0,Male,Chennai,2020-04-07 11:00:00,7,One Year,Cash,50.69,350.62,8.5,68,2,Yes,Yes,Yes,Yes,0
CUST00132,29.0,Male,Chennai,2020-01-06 12:00:00,34,Month-to-Month,Credit Card,109.3,4250.47,27.6,246,0,Yes,Yes,No,No,0
CUST01181,58.0,Female,Mumbai,2020-02-19 05:00:00,29,Two Year,Cash,101.95,2984.79,15.6,315,3,Yes,Yes,Yes,No,1
CUST01740,40.0,Male,Hyderabad,2020-03-13 12:00:00,14,One Year,Credit Card,72.84,873.28,3.8,407,1,Yes,Yes,Yes,No,0
CUST00977,18.0,Female,Bangalore,2020-02-10 17:00:00,6,Month-to-Month,Credit Card,79.99,472.11,,544,3,Yes,Yes,No,No,1
CUST00677,63.0,Male,Chennai,2020-01-29 05:00:00,6,One Year,Digital Wallet,75.16,393.98,1.1,8,2,Yes,Yes,Yes,Yes,0
CUST04376,18.0,Female,Mumbai,2020-07-01 08:00:00,1,One Year,Credit Card,108.48,118.16,5.2,274,2,Yes,Yes,No,No,1
CUST04704,48.0,Male,Delhi,2020-07-15 00:00:00,36,Two Year,Credit Card,79.75,3102.54,5.6,460,1,Yes,Yes,Yes,Yes,0
CUST01117,41.0,Male,Delhi,2020-02-16 13:00:00,9,One Year,Digital Wallet,84.74,707.15,28.3,387,3,Yes,Yes,No,Yes,0
CUST00287,49.0,Female,Bangalore,2020-01-12 23:00:00,10,Two Year,Credit Card,55.75,588.22,4.6,145,0,No,Yes,Yes,Yes,0
CUST01413,67.0,Male,Mumbai,2020-02-28 21:00:00,7,Month-to-Month,Credit Card,64.81,446.18,0.2,482,1,Yes,Yes,Yes,No,0
CUST03132,21.0,Male,Delhi,2020-05-10 12:00:00,32,Two Year,Credit Card,95.08,3297.21,7.6,256,2,Yes,Yes,No,Yes,0
CUST03682,44.0,Male,Delhi,2020-06-02 10:00:00,64,Month-to-Month,Credit Card,54.89,3349.16,27.8,394,2,Yes,Yes,No,Yes,0
CUST04190,46.0,Male,Mumbai,2020-06-23 14:00:00,14,One Year,Cash,47.8,583.54,12.7,386,2,Yes,Yes,No,Yes,1
CUST01323,47.0,Female,Bangalore,2020-02-25 03:00:00,9,Month-to-Month,Credit Card,61.17,532.73,16.4,298,2,Yes,Yes,Yes,No,1
CUST04288,60.0,Female,Mumbai,2020-06-27 16:00:00,10,Month-to-Month,Cash,79.6,738.18,16.2,324,1,Yes,Yes,No,No,0
CUST03862,41.0,Female,Hyderabad,2020-06-09 22:00:00,24,Month-to-Month,Cash,100.82,2355.96,2.1,334,1,No,Yes,No,No,0
CUST01943,37.0,Female,Mumbai,2020-03-21 23:00:00,72,Two Year,Cash,34.77,2308.57,,94,0,Yes,Yes,Yes,No,0
CUST04291,36.0,Female,Chennai,2020-06-27 19:00:00,72,Month-to-Month,Cash,74.51,5242.64,16.6,418,2,Yes,Yes,No,Yes,1
CUST02929,53.0,Male,Chennai,2020-05-02 01:00:00,5,Two Year,Digital Wallet,101.02,577.27,15.3,178,2,No,Yes,No,No,1
CUST00842,28.0,Male,Chennai,2020-02-05 02:00:00,12,Month-to-Month,Cash,59.85,651.55,1.8,329,2,Yes,Yes,No,No,1
CUST03493,35.0,Female,Mumbai,2020-05-25 13:00:00,7,Two Year,Cash,73.23,449.2,9.2,61,0,Yes,Yes,No,Yes,0
CUST01292,41.0,Female,Chennai,2020-02-23 20:00:00,46,Month-to-Month,Digital Wallet,105.06,5446.3,8.2,370,3,Yes,No,No,No,1
CUST02692,41.0,Male,Chennai,2020-04-22 04:00:00,2,Month-to-Month,Cash,,112.03,13.3,295,1,No,Yes,No,No,0
CUST04541,65.0,Male,Hyderabad,2020-07-08 05:00:00,21,One Year,Cash,116.79,2269.44,5.2,242,2,Yes,Yes,No,No,0
CUST01765,31.0,Male,Mumbai,2020-03-14 13:00:00,72,Month-to-Month,Credit Card,135.36,9209.87,7.3,192,0,Yes,Yes,No,Yes,0
CUST04890,32.0,Female,Hyderabad,2020-07-22 18:00:00,1,Month-to-Month,Cash,20.0,18.03,2.5,339,1,Yes,Yes,Yes,Yes,1
CUST04647,41.0,Female,Mumbai,2020-07-12 15:00:00,33,Two Year,Cash,97.62,3658.05,12.9,356,1,Yes,Yes,No,Yes,0
CUST00549,34.0,Male,Bangalore,2020-01-23 21:00:00,43,Two Year,Bank Transfer,35.68,1525.52,3.9,420,3,Yes,Yes,No,No,0
CUST02581,46.0,Male,Delhi,2020-04-17 13:00:00,22,Two Year,Bank Transfer,62.15,1570.46,4.2,430,1,Yes,Yes,No,Yes,0
CUST00681,28.0,Male,Bangalore,2020-01-29 09:00:00,15,Month-to-Month,Digital Wallet,61.04,885.07,0.5,469,0,No,Yes,Yes,No,0
CUST03970,37.0,Female,Mumbai,2020-06-14 10:00:00,5,Month-to-Month,Bank Transfer,46.39,248.44,5.4,442,1,Yes,Yes,No,No,0
CUST01417,45.0,Male,Delhi,2020-02-29 01:00:00,34,Month-to-Month,Digital Wallet,82.68,3180.12,3.3,328,0,Yes,Yes,No,No,1
CUST02121,51.0,Male,Bangalore,2020-03-29 09:00:00,15,Two Year,Bank Transfer,73.45,1153.7,2.4,360,2,No,Yes,No,No,0
CUST04599,57.0,Female,Hyderabad,2020-07-10 15:00:00,1,One Year,Digital Wallet,20.0,22.81,,247,1,Yes,Yes,Yes,No,0
CUST02629,36.0,Female,Mumbai,2020-04-19 13:00:00,1,Two Year,Credit Card,64.56,61.12,2.6,475,0,Yes,Yes,No,Yes,0
CUST02024,18.0,Male,Hyderabad,2020-03-25 08:00:00,2,Month-to-Month,Cash,489.8728014261822,243.76,9.7,361,0,No,Yes,No,No,0
CUST03279,48.0,Male,Mumbai,2020-05-16 15:00:00,12,Two Year,Cash,29.26,385.11,2.5,215,0,Yes,Yes,No,No,0
CUST02223,39.0,Female,Bangalore,2020-04-02 15:00:00,1,Month-to-Month,Digital Wallet,91.19,92.79,4.2,236,0,No,Yes,Yes,No,0
CUST00969,24.0,Female,Bangalore,2020-02-10 09:00:00,19,One Year,Bank Transfer,22.61,392.13,23.2,464,0,No,Yes,No,No,0
CUST04527,51.0,Male,Delhi,2020-07-07 15:00:00,2,Two Year,Digital Wallet,92.83,181.59,3.6,222,0,Yes,Yes,No,Yes,0
CUST04922,49.0,Male,Mumbai,2020-07-24 02:00:00,21,Month-to-Month,Credit Card,46.79,922.2,29.6,226,0,Yes,No,Yes,Yes,0
CUST04882,31.0,Male,Delhi,2020-07-22 10:00:00,6,Month-to-Month,Cash,39.36,209.92,34.0,94,0,Yes,Yes,Yes,Yes,1
